"Step","seed1_date2024-12-03_23-33-26 - win_rate","seed1_date2024-12-03_23-33-26 - win_rate__MIN","seed1_date2024-12-03_23-33-26 - win_rate__MAX","seed5_date2024-12-03_23-32-37 - win_rate","seed5_date2024-12-03_23-32-37 - win_rate__MIN","seed5_date2024-12-03_23-32-37 - win_rate__MAX","seed4_date2024-12-03_23-32-23 - win_rate","seed4_date2024-12-03_23-32-23 - win_rate__MIN","seed4_date2024-12-03_23-32-23 - win_rate__MAX","seed2_date2024-12-03_23-33-12 - win_rate","seed2_date2024-12-03_23-33-12 - win_rate__MIN","seed2_date2024-12-03_23-33-12 - win_rate__MAX","seed3_date2024-12-03_23-32-56 - win_rate","seed3_date2024-12-03_23-32-56 - win_rate__MIN","seed3_date2024-12-03_23-32-56 - win_rate__MAX"
"1990657","","","","","","","","","","0.125","0.125","0.125","","",""
"1990706","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1990746","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2000615","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2000623","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"2000626","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"2000665","","","","","","","","","","","","","0.3125","0.3125","0.3125"
"2000687","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"2010600","","","","","","","","","","0.125","0.125","0.125","","",""
"2010644","","","","","","","","","","","","","0.125","0.125","0.125"
"2010654","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2010690","","","","0.25","0.25","0.25","","","","","","","","",""
"2010706","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"2020639","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2020705","","","","0.15625","0.15625","0.15625","","","","","","","","",""
"2020726","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2020745","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2020746","","","","","","","","","","","","","0.25","0.25","0.25"
"2030620","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2030633","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"2030694","","","","0.125","0.125","0.125","","","","","","","","",""
"2030711","","","","","","","","","","0.34375","0.34375","0.34375","","",""
"2030750","","","","","","","0","0","0","","","","","",""
"2040636","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2040643","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2040656","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2040677","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"2040757","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2050621","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2050631","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2050672","","","","","","","","","","","","","0.125","0.125","0.125"
"2050710","","","","","","","","","","0.34375","0.34375","0.34375","","",""
"2050716","","","","0.28125","0.28125","0.28125","","","","","","","","",""
"2060621","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2060637","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2060672","","","","0.34375","0.34375","0.34375","0.03125","0.03125","0.03125","","","","","",""
"2060710","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"2070635","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"2070651","","","","","","","","","","","","","0.125","0.125","0.125"
"2070654","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2070656","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2070748","","","","","","","","","","0.375","0.375","0.375","","",""
"2080642","","","","","","","","","","","","","0.25","0.25","0.25"
"2080644","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2080662","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2080670","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"2080724","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"2090612","","","","0.25","0.25","0.25","","","","","","","","",""
"2090624","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2090640","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2090668","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"2090694","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2100618","","","","","","","","","","","","","0.25","0.25","0.25"
"2100619","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2100651","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2100654","","","","","","","","","","0.375","0.375","0.375","","",""
"2100749","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"2110614","0.875","0.875","0.875","","","","","","","","","","","",""
"2110665","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"2110674","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"2110694","","","","0.34375","0.34375","0.34375","","","","","","","","",""
"2110717","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2120602","0.875","0.875","0.875","","","","","","","","","","","",""
"2120614","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2120616","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2120635","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2120694","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"2130610","","","","","","","","","","","","","0.25","0.25","0.25"
"2130619","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2130621","","","","","","","0.125","0.125","0.125","","","","","",""
"2130693","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"2130714","","","","0.15625","0.15625","0.15625","","","","","","","","",""
"2140607","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2140610","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2140612","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"2140614","","","","","","","0.125","0.125","0.125","","","","","",""
"2140672","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2150602","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2150628","","","","","","","0.125","0.125","0.125","","","","","",""
"2150637","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2150660","","","","","","","","","","","","","0.25","0.25","0.25"
"2150686","","","","","","","","","","0.25","0.25","0.25","","",""
"2160639","0.875","0.875","0.875","","","","","","","","","","","",""
"2160659","","","","0.1875","0.1875","0.1875","","","","0.21875","0.21875","0.21875","","",""
"2160664","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"2160682","","","","","","","0.125","0.125","0.125","","","","","",""
"2170620","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2170645","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2170661","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2170698","","","","","","","","","","0.125","0.125","0.125","","",""
"2170719","","","","0.09375","0.09375","0.09375","","","","","","","","",""
"2180629","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"2180633","","","","","","","0.125","0.125","0.125","","","","","",""
"2180674","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2180706","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2180758","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2190638","","","","0.375","0.375","0.375","","","","","","","","",""
"2190652","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"2190653","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2190720","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"2190745","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2200615","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2200627","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2200635","","","","","","","0.21875","0.21875","0.21875","","","","","",""
"2200637","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"2200676","","","","0.125","0.125","0.125","","","","","","","","",""
"2210624","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2210654","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2210667","","","","0.4375","0.4375","0.4375","","","","","","","","",""
"2210694","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2210701","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2220615","","","","","","","","","","0.40625","0.40625","0.40625","","",""
"2220655","0.875","0.875","0.875","","","","","","","","","","","",""
"2220665","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2220670","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2220693","","","","0.34375","0.34375","0.34375","","","","","","","","",""
"2230603","","","","","","","","","","","","","0.34375","0.34375","0.34375"
"2230632","","","","","","","","","","0.25","0.25","0.25","","",""
"2230648","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2230740","","","","0.34375","0.34375","0.34375","","","","","","","","",""
"2230755","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2240643","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2240662","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2240663","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"2240755","","","","","","","0","0","0","","","","","",""
"2240759","","","","","","","","","","","","","0.125","0.125","0.125"
"2250609","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2250622","","","","","","","0","0","0","","","","","",""
"2250640","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2250662","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"2250714","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2260634","","","","0.25","0.25","0.25","","","","","","","","",""
"2260646","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2260648","","","","","","","","","","0.25","0.25","0.25","","",""
"2260703","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2260710","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2270625","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"2270630","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2270655","","","","","","","0.1875","0.1875","0.1875","","","","","",""
"2270670","","","","","","","","","","0.40625","0.40625","0.40625","","",""
"2270680","","","","0.4375","0.4375","0.4375","","","","","","","","",""
"2280630","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2280637","","","","0.40625","0.40625","0.40625","","","","","","","","",""
"2280653","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2280664","","","","","","","","","","0.34375","0.34375","0.34375","","",""
"2280673","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2290626","","","","0.25","0.25","0.25","","","","","","","","",""
"2290654","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"2290658","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2290680","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2290729","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2300619","","","","0.15625","0.15625","0.15625","","","","","","","","",""
"2300647","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2300679","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2300714","","","","","","","","","","0.34375","0.34375","0.34375","","",""
"2300750","","","","","","","","","","","","","0.125","0.125","0.125"
"2310617","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"2310624","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2310642","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2310667","","","","","","","","","","0.375","0.375","0.375","","",""
"2310671","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2320611","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2320625","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2320658","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2320675","","","","0.28125","0.28125","0.28125","","","","","","","","",""
"2320758","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"2330605","","","","","","","","","","0.125","0.125","0.125","","",""
"2330663","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2330678","0.75","0.75","0.75","","","","","","","","","","","",""
"2330688","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2330708","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2340626","0.875","0.875","0.875","","","","","","","","","","","",""
"2340628","","","","0.25","0.25","0.25","","","","","","","","",""
"2340639","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2340689","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2340690","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"2350634","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"2350667","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2350695","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2350702","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2350766","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2360605","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2360630","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2360637","0.5","0.5","0.5","","","","","","","","","","","",""
"2360686","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"2360698","","","","0.34375","0.34375","0.34375","","","","","","","","",""
"2370605","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"2370627","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2370659","0.875","0.875","0.875","","","","","","","","","","","",""
"2370670","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"2370765","","","","","","","0.125","0.125","0.125","","","","","",""
"2380609","","","","","","","0.125","0.125","0.125","","","","","",""
"2380658","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2380673","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2380683","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2380724","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"2390600","0.875","0.875","0.875","","","","","","","","","","","",""
"2390616","","","","","","","0.1875","0.1875","0.1875","","","","","",""
"2390642","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"2390704","","","","","","","","","","0.125","0.125","0.125","","",""
"2390711","","","","","","","","","","","","","0.3125","0.3125","0.3125"
"2400612","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"2400630","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2400648","","","","0.28125","0.28125","0.28125","","","","","","","","",""
"2400715","","","","","","","0.28125","0.28125","0.28125","","","","","",""
"2400721","","","","","","","","","","0.375","0.375","0.375","","",""
"2410647","","","","","","","0.125","0.125","0.125","","","","","",""
"2410687","","","","","","","","","","0.25","0.25","0.25","","",""
"2410707","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2410708","","","","0.4375","0.4375","0.4375","","","","","","","","",""
"2410714","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"2420608","","","","","","","","","","","","","0.3125","0.3125","0.3125"
"2420618","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2420629","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"2420669","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2420702","","","","","","","0.15625","0.15625","0.15625","","","","","",""
"2430649","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2430670","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"2430678","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"2430683","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"2430706","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2440622","","","","0.40625","0.40625","0.40625","","","","","","","","",""
"2440626","","","","","","","","","","","","","0.25","0.25","0.25"
"2440670","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2440710","","","","","","","","","","0.125","0.125","0.125","","",""
"2440723","0.875","0.875","0.875","","","","","","","","","","","",""
"2450617","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2450636","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2450686","","","","0.15625","0.15625","0.15625","","","","","","","","",""
"2450708","","","","","","","","","","0.15625","0.15625","0.15625","","",""
"2450730","","","","","","","0.125","0.125","0.125","","","","","",""
"2460601","","","","","","","","","","","","","0.25","0.25","0.25"
"2460645","","","","0.375","0.375","0.375","","","","","","","","",""
"2460652","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"2460659","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"2460664","","","","","","","0.125","0.125","0.125","","","","","",""
"2470608","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2470609","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"2470613","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"2470614","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"2470643","","","","","","","0.125","0.125","0.125","","","","","",""
"2480602","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"2480618","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2480624","","","","","","","","","","0.15625","0.15625","0.15625","","",""
"2480659","","","","0.34375","0.34375","0.34375","","","","","","","","",""
"2480704","","","","","","","0.25","0.25","0.25","","","","","",""
"2490621","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2490650","","","","","","","0.1875","0.1875","0.1875","","","","","",""
"2490662","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2490713","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"2490735","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2500606","0.875","0.875","0.875","","","","","","","","","","","",""
"2500620","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"2500663","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"2500676","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2500710","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2510618","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2510644","","","","","","","0.21875","0.21875","0.21875","","","","","",""
"2510666","","","","0.5","0.5","0.5","","","","","","","","",""
"2510697","","","","","","","","","","0.25","0.25","0.25","","",""
"2510737","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"2520611","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"2520622","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2520627","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"2520638","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"2520680","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2530603","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"2530608","","","","0.375","0.375","0.375","","","","","","","","",""
"2530650","0.75","0.75","0.75","","","","","","","","","","","",""
"2530694","","","","","","","0.25","0.25","0.25","","","","","",""
"2530722","","","","","","","","","","","","","0.125","0.125","0.125"
"2540610","0.875","0.875","0.875","","","","","","","","","","","",""
"2540641","","","","0.375","0.375","0.375","","","","","","","","",""
"2540645","","","","","","","0.4375","0.4375","0.4375","","","","","",""
"2540647","","","","","","","","","","","","","0.25","0.25","0.25"
"2540651","","","","","","","","","","0.375","0.375","0.375","","",""
"2550608","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2550710","","","","","","","0.125","0.125","0.125","","","","","",""
"2550711","","","","0.375","0.375","0.375","","","","","","","","",""
"2550727","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2550730","","","","","","","","","","0.25","0.25","0.25","","",""
"2560621","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2560647","","","","0.4375","0.4375","0.4375","","","","","","","","",""
"2560658","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2560682","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2560685","","","","","","","0.25","0.25","0.25","","","","","",""
"2570611","","","","","","","0.1875","0.1875","0.1875","","","","","",""
"2570616","","","","0.53125","0.53125","0.53125","","","","","","","","",""
"2570653","0.75","0.75","0.75","","","","","","","","","","","",""
"2570666","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2570672","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"2580613","","","","0.5","0.5","0.5","","","","","","","","",""
"2580618","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2580636","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2580663","","","","","","","","","","0.5","0.5","0.5","","",""
"2580697","","","","","","","","","","","","","0.25","0.25","0.25"
"2590623","","","","0.53125","0.53125","0.53125","","","","","","","","",""
"2590631","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2590660","","","","","","","0.15625","0.15625","0.15625","","","","","",""
"2590664","0.75","0.75","0.75","","","","","","","","","","","",""
"2590679","","","","","","","","","","0.375","0.375","0.375","","",""
"2600604","","","","","","","","","","0.375","0.375","0.375","","",""
"2600617","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2600652","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2600655","","","","0.40625","0.40625","0.40625","","","","","","","","",""
"2600702","0.3125","0.3125","0.3125","","","","","","","","","","","",""
"2610606","","","","0.59375","0.59375","0.59375","","","","","","","","",""
"2610621","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2610625","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2610644","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2610721","","","","","","","","","","0.25","0.25","0.25","","",""
"2620619","","","","","","","0.15625","0.15625","0.15625","","","","","",""
"2620622","0.625","0.625","0.625","","","","","","","","","","","",""
"2620632","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"2620690","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"2620753","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"2630648","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"2630661","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2630687","","","","","","","","","","0.40625","0.40625","0.40625","","",""
"2630695","","","","0.59375","0.59375","0.59375","","","","","","","","",""
"2630748","","","","","","","","","","","","","0.25","0.25","0.25"
"2640601","","","","","","","0.15625","0.15625","0.15625","","","","","",""
"2640602","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"2640624","","","","","","","","","","","","","0.125","0.125","0.125"
"2640702","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"2640751","","","","","","","","","","0.40625","0.40625","0.40625","","",""
"2650608","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2650683","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"2650689","","","","","","","0.15625","0.15625","0.15625","","","","","",""
"2650713","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2650717","","","","","","","","","","0.25","0.25","0.25","","",""
"2660639","","","","0.4375","0.4375","0.4375","","","","","","","","",""
"2660647","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2660652","","","","","","","","","","0.4375","0.4375","0.4375","","",""
"2660656","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"2660698","","","","","","","0.21875","0.21875","0.21875","","","","","",""
"2670636","","","","0.53125","0.53125","0.53125","","","","","","","","",""
"2670639","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2670646","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"2670734","","","","","","","0.28125","0.28125","0.28125","","","","","",""
"2670751","","","","","","","","","","","","","0.125","0.125","0.125"
"2680610","","","","","","","","","","","","","0.25","0.25","0.25"
"2680634","","","","0.5","0.5","0.5","","","","","","","","",""
"2680648","","","","","","","0.25","0.25","0.25","","","","","",""
"2680704","","","","","","","","","","0.4375","0.4375","0.4375","","",""
"2680764","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2690629","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2690696","","","","","","","0.25","0.25","0.25","","","","","",""
"2690723","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2690733","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2690754","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"2700615","0.65625","0.65625","0.65625","","","","","","","","","","","",""
"2700648","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"2700653","","","","","","","","","","0.34375","0.34375","0.34375","","",""
"2700693","","","","0.5","0.5","0.5","","","","","","","","",""
"2700718","","","","","","","0.25","0.25","0.25","","","","","",""
"2710602","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2710613","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"2710655","","","","0.375","0.375","0.375","","","","","","","","",""
"2710656","","","","","","","","","","","","","0.125","0.125","0.125"
"2710677","","","","","","","0.21875","0.21875","0.21875","","","","","",""
"2720602","","","","0.4375","0.4375","0.4375","","","","","","","","",""
"2720612","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2720640","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"2720642","","","","","","","0.28125","0.28125","0.28125","","","","","",""
"2720751","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"2730609","","","","","","","","","","","","","0.3125","0.3125","0.3125"
"2730646","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"2730668","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"2730704","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2730715","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"2740608","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"2740652","","","","","","","0.28125","0.28125","0.28125","","","","","",""
"2740656","","","","0.28125","0.28125","0.28125","","","","","","","","",""
"2740657","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"2740711","","","","","","","","","","","","","0.25","0.25","0.25"
"2750612","","","","","","","0.21875","0.21875","0.21875","","","","","",""
"2750619","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2750630","","","","0.625","0.625","0.625","","","","","","","","",""
"2750671","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2750734","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"2760611","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"2760615","","","","","","","","","","0.5","0.5","0.5","","",""
"2760660","1","1","1","","","","","","","","","","","",""
"2760670","","","","","","","0.34375","0.34375","0.34375","","","","","",""
"2760686","","","","0.4375","0.4375","0.4375","","","","","","","","",""
"2770634","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2770644","0.875","0.875","0.875","","","","","","","","","","","",""
"2770663","","","","","","","0.21875","0.21875","0.21875","","","","","",""
"2770679","","","","","","","","","","0.40625","0.40625","0.40625","","",""
"2770740","","","","0.25","0.25","0.25","","","","","","","","",""
"2780601","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"2780608","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"2780647","","","","0.40625","0.40625","0.40625","","","","","","","","",""
"2780719","","","","","","","","","","","","","0.34375","0.34375","0.34375"
"2780759","","","","","","","0.5","0.5","0.5","","","","","",""
"2790600","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"2790623","","","","","","","","","","0.34375","0.34375","0.34375","","",""
"2790624","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"2790643","","","","","","","0.28125","0.28125","0.28125","","","","","",""
"2790716","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"2800629","","","","","","","","","","0.4375","0.4375","0.4375","","",""
"2800650","1","1","1","","","","","","","","","","","",""
"2800655","","","","","","","","","","","","","0.3125","0.3125","0.3125"
"2800656","","","","","","","0.40625","0.40625","0.40625","","","","","",""
"2800669","","","","0.59375","0.59375","0.59375","","","","","","","","",""
"2810627","","","","","","","","","","","","","0.34375","0.34375","0.34375"
"2810628","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2810651","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2810665","","","","0.53125","0.53125","0.53125","","","","","","","","",""
"2810739","","","","","","","0.25","0.25","0.25","","","","","",""
"2820601","","","","","","","","","","0.3125","0.3125","0.3125","","",""
"2820627","","","","","","","0.34375","0.34375","0.34375","","","","","",""
"2820639","","","","","","","","","","","","","0.3125","0.3125","0.3125"
"2820642","0.875","0.875","0.875","","","","","","","","","","","",""
"2820690","","","","0.40625","0.40625","0.40625","","","","","","","","",""
"2830640","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"2830642","","","","","","","0.28125","0.28125","0.28125","","","","","",""
"2830682","","","","","","","","","","0.34375","0.34375","0.34375","","",""
"2830685","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"2830695","","","","0.71875","0.71875","0.71875","","","","","","","","",""
